period,NG,OIL,SUN
2022-06-02 09:00:00,13739,0,0
2022-06-02 10:00:00,14185,0,-2
2022-06-02 11:00:00,14464,0,10
2022-06-02 12:00:00,15147,0,316
2022-06-02 13:00:00,15195,-1,968
2022-06-02 14:00:00,16473,-1,1307
2022-06-02 15:00:00,16035,0,1472
2022-06-02 16:00:00,19875,0,1507
2022-06-02 17:00:00,20946,-2,1470
2022-06-02 18:00:00,22647,0,1374
2022-06-02 19:00:00,23270,-1,1505
2022-06-02 20:00:00,23185,0,1492
2022-06-02 21:00:00,23038,0,1349
2022-06-02 22:00:00,21854,-1,1183
2022-06-02 23:00:00,21334,0,665
2022-06-03 00:00:00,20751,0,202
2022-06-03 01:00:00,20310,0,12
2022-06-03 02:00:00,19575,0,-1
2022-06-03 03:00:00,17909,-3,-1
2022-06-03 04:00:00,16050,0,0
2022-06-03 05:00:00,14698,0,0
2022-06-03 06:00:00,15566,0,-2
2022-06-03 07:00:00,15311,-1,0
2022-06-03 08:00:00,14836,-1,-1
2022-06-03 09:00:00,14446,0,0
2022-06-03 10:00:00,14676,-1,0
2022-06-03 11:00:00,15132,-1,21
2022-06-03 12:00:00,15358,-2,726
2022-06-03 13:00:00,15579,-1,2118
2022-06-03 14:00:00,16568,0,2839
2022-06-03 15:00:00,17782,0,3133
2022-06-03 16:00:00,18666,-1,3150
2022-06-03 17:00:00,19283,-2,3216
2022-06-03 18:00:00,20638,0,3010
2022-06-03 19:00:00,21261,0,2713
2022-06-03 20:00:00,21109,0,2284
2022-06-03 21:00:00,21066,0,2109
2022-06-03 22:00:00,21092,0,1408
2022-06-03 23:00:00,20448,-1,698
2022-06-04 00:00:00,19608,-1,264
2022-06-04 01:00:00,18643,0,27
2022-06-04 02:00:00,18554,0,0
2022-06-04 03:00:00,17286,0,0
2022-06-04 04:00:00,15400,0,0
2022-06-04 05:00:00,14113,-2,0
2022-06-04 06:00:00,13057,-1,0
2022-06-04 07:00:00,12892,0,-1
2022-06-04 08:00:00,13026,0,0
2022-06-04 09:00:00,12776,0,0
2022-06-04 10:00:00,12654,0,0
2022-06-04 11:00:00,12388,-2,22
2022-06-04 12:00:00,12758,-1,443
2022-06-04 13:00:00,13231,0,1576
2022-06-04 14:00:00,13973,0,2055
2022-06-04 15:00:00,14332,-1,2693
2022-06-04 16:00:00,15618,0,3084
2022-06-04 17:00:00,16710,0,3062
2022-06-04 18:00:00,18018,-1,3039
2022-06-04 19:00:00,18683,-1,3029
2022-06-04 20:00:00,18758,0,2909
2022-06-04 21:00:00,20204,0,2783
2022-06-04 22:00:00,20776,-1,2287
2022-06-04 23:00:00,21114,-1,1583
2022-06-05 00:00:00,20758,0,681
2022-06-05 01:00:00,19800,-1,55
2022-06-05 02:00:00,19353,-1,-1
2022-06-05 03:00:00,17567,0,-2
2022-06-05 04:00:00,15206,-1,-1
2022-06-05 05:00:00,13112,-1,0
2022-06-05 06:00:00,12042,-1,0
2022-06-05 07:00:00,11976,0,0
2022-06-05 08:00:00,11144,0,-1
2022-06-05 09:00:00,12534,-1,0
2022-06-05 10:00:00,11689,-1,0
2022-06-05 11:00:00,11360,-1,4
2022-06-05 12:00:00,11546,0,194
2022-06-05 13:00:00,12592,0,560
2022-06-05 14:00:00,13400,0,983
2022-06-05 15:00:00,13989,0,1229
2022-06-05 16:00:00,14600,0,1244
2022-06-05 17:00:00,15850,-1,1283
2022-06-05 18:00:00,16744,0,1352
2022-06-05 19:00:00,17096,0,1313
2022-06-05 20:00:00,17769,-1,1206
2022-06-05 21:00:00,18474,0,938
2022-06-05 22:00:00,19229,0,815
2022-06-05 23:00:00,19656,0,477
2022-06-06 00:00:00,19272,-1,229
2022-06-06 01:00:00,18061,-2,24
2022-06-06 02:00:00,17867,-1,0
2022-06-06 03:00:00,16582,0,0
2022-06-06 04:00:00,14237,-1,-1
2022-06-06 05:00:00,12819,-1,0
2022-06-06 06:00:00,12954,0,0
2022-06-06 07:00:00,13003,0,0
2022-06-06 08:00:00,13123,0,0
2022-06-06 09:00:00,13018,0,0
2022-06-06 10:00:00,13132,-1,-1
2022-06-06 11:00:00,14055,0,16
2022-06-06 12:00:00,14593,-2,653
2022-06-06 13:00:00,15570,0,1798
2022-06-06 14:00:00,16209,0,2474
2022-06-06 15:00:00,17059,0,2571
2022-06-06 16:00:00,18535,-1,2781
2022-06-06 17:00:00,20000,3,2551
2022-06-06 18:00:00,21100,17,2431
2022-06-06 19:00:00,21523,-1,2451
2022-06-06 20:00:00,21699,0,2373
2022-06-06 21:00:00,21153,0,2499
2022-06-06 22:00:00,20616,0,2261
2022-06-06 23:00:00,20777,-1,1131
2022-06-07 00:00:00,20665,0,430
2022-06-07 01:00:00,20925,-1,31
2022-06-07 02:00:00,20620,0,0
2022-06-07 03:00:00,19654,0,-2
2022-06-07 04:00:00,17083,-1,-1
2022-06-07 05:00:00,15340,-2,0
2022-06-07 06:00:00,15166,0,-2
2022-06-07 07:00:00,14878,0,0
2022-06-07 08:00:00,14188,0,0
2022-06-07 09:00:00,14112,0,0
2022-06-07 10:00:00,14371,-1,0
2022-06-07 11:00:00,14890,0,20
2022-06-07 12:00:00,16145,0,525
2022-06-07 13:00:00,16543,12,1559
2022-06-07 14:00:00,17251,31,2137
2022-06-07 15:00:00,17469,-1,2471
2022-06-07 16:00:00,19024,0,2797
2022-06-07 17:00:00,20075,-1,3027
2022-06-07 18:00:00,20852,0,3184
2022-06-07 19:00:00,22345,-1,3180
2022-06-07 20:00:00,22513,-1,3162
2022-06-07 21:00:00,22518,-1,2999
2022-06-07 22:00:00,22590,0,2724
2022-06-07 23:00:00,22274,-1,2138
2022-06-08 00:00:00,22495,0,930
2022-06-08 01:00:00,22410,0,52
2022-06-08 02:00:00,21816,0,-2
2022-06-08 03:00:00,19874,0,0
2022-06-08 04:00:00,17875,0,0
2022-06-08 05:00:00,16087,-1,0
2022-06-08 06:00:00,16016,0,0
2022-06-08 07:00:00,15578,-1,0
2022-06-08 08:00:00,15535,-1,-2
2022-06-08 09:00:00,15441,-1,0
2022-06-08 10:00:00,15434,-1,0
2022-06-08 11:00:00,16269,-1,34
2022-06-08 12:00:00,16748,0,592
2022-06-08 13:00:00,16483,-1,1570
2022-06-08 14:00:00,16753,2,1833
2022-06-08 15:00:00,17891,42,1769
2022-06-08 16:00:00,18131,34,1783
2022-06-08 17:00:00,18705,0,2102
2022-06-08 18:00:00,19811,0,2433
2022-06-08 19:00:00,21134,-1,2604
2022-06-08 20:00:00,22076,0,2789
2022-06-08 21:00:00,22841,0,2811
2022-06-08 22:00:00,23402,-1,2414
2022-06-08 23:00:00,22891,-1,2067
2022-06-09 00:00:00,23162,-1,961
2022-06-09 01:00:00,22936,-1,64
2022-06-09 02:00:00,21968,0,0
2022-06-09 03:00:00,20069,-1,-1
2022-06-09 04:00:00,16869,0,-1
2022-06-09 05:00:00,15484,-1,-1
2022-06-09 06:00:00,14798,0,-1
2022-06-09 07:00:00,14483,0,0
2022-06-09 08:00:00,14101,-2,0
2022-06-09 09:00:00,14087,0,-1
2022-06-09 10:00:00,14857,0,-1
2022-06-09 11:00:00,15286,0,16
2022-06-09 12:00:00,15767,0,372
2022-06-09 13:00:00,15616,0,1084
2022-06-09 14:00:00,16705,-2,1527
2022-06-09 15:00:00,18041,0,2001
2022-06-09 16:00:00,18526,-1,2203
2022-06-09 17:00:00,18737,0,2662
2022-06-09 18:00:00,19825,-1,3060
2022-06-09 19:00:00,20781,-1,3073
2022-06-09 20:00:00,21417,0,2816
2022-06-09 21:00:00,21430,-2,2207
2022-06-09 22:00:00,21308,0,1558
2022-06-09 23:00:00,20490,0,1163
2022-06-10 00:00:00,20346,-1,506
2022-06-10 01:00:00,19746,0,62
2022-06-10 02:00:00,18770,0,0
2022-06-10 03:00:00,16745,-2,0
2022-06-10 04:00:00,15370,-1,0
2022-06-10 05:00:00,13792,0,-2
2022-06-10 06:00:00,13122,-1,-1
2022-06-10 07:00:00,13014,0,0
2022-06-10 08:00:00,12486,-1,0
2022-06-10 09:00:00,12201,0,0
2022-06-10 10:00:00,12159,0,0
2022-06-10 11:00:00,12789,0,10
2022-06-10 12:00:00,13043,0,341
2022-06-10 13:00:00,13075,-1,958
2022-06-10 14:00:00,12373,0,1305
2022-06-10 15:00:00,15841,-1,1451
2022-06-10 16:00:00,14548,-1,1479
2022-06-10 17:00:00,19288,-1,1509
2022-06-10 18:00:00,18503,-2,1427
2022-06-10 19:00:00,18542,0,1350
2022-06-10 20:00:00,18741,-1,1235
2022-06-10 21:00:00,19030,0,1113
2022-06-10 22:00:00,18360,-1,846
2022-06-10 23:00:00,18261,-1,473
2022-06-11 00:00:00,18494,-1,167
2022-06-11 01:00:00,18024,-1,12
2022-06-11 02:00:00,17195,0,-2
2022-06-11 03:00:00,16356,0,-1
2022-06-11 04:00:00,15382,0,0
2022-06-11 05:00:00,13747,-1,0
2022-06-11 06:00:00,12713,-2,-1
2022-06-11 07:00:00,12361,0,0
2022-06-11 08:00:00,11954,-1,-1
2022-06-11 09:00:00,11626,0,0
2022-06-11 10:00:00,11456,-1,0
2022-06-11 11:00:00,11253,-1,3
2022-06-11 12:00:00,11404,-1,105
2022-06-11 13:00:00,12268,0,380
2022-06-11 14:00:00,13384,0,630
2022-06-11 15:00:00,14965,0,1047
2022-06-11 16:00:00,16107,0,1437
2022-06-11 17:00:00,17822,-1,1521
2022-06-11 18:00:00,19804,0,1475
2022-06-11 19:00:00,20668,0,1424
2022-06-11 20:00:00,21464,0,1339
2022-06-11 21:00:00,21903,0,1248
2022-06-11 22:00:00,22472,-3,1035
2022-06-11 23:00:00,22068,0,859
2022-06-12 00:00:00,21992,0,268
2022-06-12 01:00:00,21282,0,27
2022-06-12 02:00:00,20424,-1,-1
2022-06-12 03:00:00,18894,-1,-1
2022-06-12 04:00:00,16808,0,0
2022-06-12 05:00:00,14947,-2,0
2022-06-12 06:00:00,14105,0,0
2022-06-12 07:00:00,13442,-1,0
2022-06-12 08:00:00,13036,0,-1
2022-06-12 09:00:00,12576,-2,-1
2022-06-12 10:00:00,12377,0,0
2022-06-12 11:00:00,11970,0,10
2022-06-12 12:00:00,11347,0,331
2022-06-12 13:00:00,11877,-1,912
2022-06-12 14:00:00,13775,-1,1181
2022-06-12 15:00:00,15491,0,1248
2022-06-12 16:00:00,17552,0,1376
2022-06-12 17:00:00,19395,0,1263
2022-06-12 18:00:00,20659,0,1356
2022-06-12 19:00:00,21155,-1,1247
2022-06-12 20:00:00,22150,-2,1137
2022-06-12 21:00:00,22740,-2,1118
2022-06-12 22:00:00,22531,0,1083
2022-06-12 23:00:00,22227,0,905
2022-06-13 00:00:00,21829,-2,419
2022-06-13 01:00:00,21600,0,46
2022-06-13 02:00:00,20988,-3,0
2022-06-13 03:00:00,19702,-1,0
2022-06-13 04:00:00,17468,-1,-1
2022-06-13 05:00:00,15951,-1,-1
2022-06-13 06:00:00,15672,-1,-2
